Project_Name,Class_Name,Release_ID,Original_NSmells,Actual_Bugginess,Predicted_BPlus,Probability_BPlus_YES,Predicted_B,Probability_B_YES,Transition,Preventable_Actual_Buggy
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,12,5.0000,NO,NO,0.00000000,NO,0.21000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,12,1.0000,NO,NO,0.20000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,12,31.0000,NO,NO,0.03000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,12,4.0000,NO,NO,0.07000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,12,10.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperAdmin.html,12,35.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,12,21.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/test.py,12,4.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/src/documentation/content/xdocs/site.xml,12,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,12,9.0000,NO,NO,0.00000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,12,2.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zkpython/src/python/zk.py,12,13.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CppGenerator.java,12,1.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlInputArchive.java,12,17.0000,NO,NO,0.00000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,12,2.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,12,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/version/util/VerGen.java,12,15.0000,NO,NO,0.00000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,12,2.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JCompType.java,12,1.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,12,4.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,12,7.0000,YES,YES,0.80000000,YES,0.68000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ByteBufferOutputStream.java,12,2.0000,YES,YES,0.71000000,YES,0.69000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperOtherInfo.html,12,3.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,12,10.0000,NO,NO,0.00000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,12,5.0000,NO,NO,0.01000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataTree.java,12,51.0000,YES,YES,0.99000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JString.java,12,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,12,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,12,6.0000,NO,NO,0.00000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Login.java,12,11.0000,YES,YES,0.96000000,YES,0.93000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,12,4.0000,NO,NO,0.02000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/demo_master_election.py,12,5.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Quotas.java,12,5.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvOutputArchive.java,12,4.0000,NO,NO,0.06000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFile.java,12,2.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperStarted.html,12,10.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperQuotas.html,12,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/demo_queue.py,12,6.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/monitoring/ganglia/zookeeper_ganglia.py,12,5.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,12,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,12,22.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,12,12.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,12,4.0000,YES,YES,0.86000000,YES,0.86000000,YES_TO_YES,NO
ZOOKEEPER,docs/recipes.html,12,16.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,12,3.0000,NO,NO,0.02000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,12,3.0000,NO,NO,0.00000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java,12,12.0000,YES,YES,0.84000000,YES,0.76000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Version.java,12,4.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperJMX.html,12,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,12,39.0000,YES,YES,0.84000000,YES,0.76000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,12,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Watcher.java,12,18.0000,NO,NO,0.15000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JDouble.java,13,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,13,3.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CGenerator.java,13,1.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NIOServerCnxnFactory.java,13,10.0000,YES,YES,0.95000000,YES,0.62000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,13,1.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,13,11.0000,NO,NO,0.01000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,13,3.0000,NO,NO,0.00000000,NO,0.16000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupport.java,13,12.0000,NO,NO,0.08000000,NO,0.34000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,13,28.0000,NO,NO,0.00000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JField.java,13,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,13,1.0000,NO,NO,0.05000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/client/ConnectStringParser.java,13,4.0000,NO,NO,0.00000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,13,14.0000,NO,NO,0.00000000,NO,0.23000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperInternals.html,13,13.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/releasenotes.html,13,11.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/ZxidUtils.java,13,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperConfig.html,13,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperStarted.html,13,8.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/PathUtils.java,13,4.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/RecordWriter.java,13,12.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerCnxnFactory.java,13,8.0000,NO,NO,0.06000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/monitoring/check_zookeeper.py,13,18.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Op.java,13,2.0000,YES,YES,0.97000000,YES,0.87000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/Util.java,13,9.0000,YES,YES,1.00000000,YES,0.90000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ClientCnxn.java,13,36.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,13,15.0000,NO,NO,0.03000000,NO,0.33000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JRecord.java,13,36.0000,NO,NO,0.06000000,NO,0.36000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,13,6.0000,NO,NO,0.00000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/Utils.java,13,15.0000,NO,NO,0.00000000,NO,0.16000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,13,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,13,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zkpython/src/examples/watch_znode_for_changes.py,13,3.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerStats.java,13,11.0000,YES,YES,1.00000000,YES,0.69000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,13,53.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/MultiTransactionRecord.java,13,1.0000,NO,NO,0.02000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,13,23.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,13,75.0000,YES,YES,1.00000000,YES,0.94000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeper.java,13,24.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Environment.java,13,2.0000,NO,NO,0.02000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,13,26.0000,NO,NO,0.00000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperHierarchicalQuorums.html,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,13,5.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JMap.java,13,10.0000,NO,NO,0.00000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/MultiResponse.java,13,3.0000,NO,NO,0.03000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,13,4.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,13,14.0000,NO,NO,0.00000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperTutorial.html,13,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/SaslServerCallbackHandler.java,13,3.0000,NO,NO,0.02000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,13,2.0000,NO,NO,0.01000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperStream.html,13,4.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooTrace.java,13,16.0000,NO,NO,0.00000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,13,16.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,13,3.0000,YES,YES,0.94000000,NO,0.47000000,YES_TO_NO,YES
ZOOKEEPER,src/contrib/huebrowser/zkui/src/zkui/utils.py,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/huebrowser/zkui/src/zkui/stats.py,13,2.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/LogFormatter.java,13,6.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,13,27.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JType.java,13,8.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/status.xml,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/PathTrie.java,13,3.0000,NO,NO,0.03000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,13,8.0000,YES,YES,1.00000000,YES,0.87000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,13,5.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,13,7.0000,YES,YES,1.00000000,YES,0.87000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,13,5.0000,NO,NO,0.01000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,13,14.0000,YES,YES,1.00000000,YES,0.88000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Shell.java,13,14.0000,YES,YES,0.98000000,YES,0.76000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,13,16.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/BinaryInputArchive.java,13,11.0000,YES,YES,0.77000000,YES,0.51000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,13,2.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/monitoring/test.py,13,2.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,13,3.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/SASLAuthenticationProvider.java,13,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataNode.java,13,10.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperOverview.html,13,12.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/DigestLoginModule.java,13,4.0000,NO,NO,0.03000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperProgrammer.html,13,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/zk_dump_tree.py,13,10.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,13,2.0000,NO,NO,0.03000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/BinaryOutputArchive.java,13,7.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,13,11.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/huebrowser/zkui/src/zkui/views.py,13,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,13,3.0000,NO,NO,0.00000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/WatchManager.java,13,4.0000,NO,NO,0.01000000,NO,0.14000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperProgrammers.html,13,35.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,13,2.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,13,3.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,13,5.0000,NO,NO,0.00000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,13,4.0000,NO,NO,0.00000000,NO,0.16000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,13,2.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,13,1.0000,YES,YES,0.99000000,YES,0.86000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,13,4.0000,NO,NO,0.04000000,NO,0.18000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,13,3.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,13,3.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooDefs.java,13,31.0000,NO,NO,0.00000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,13,7.0000,NO,NO,0.00000000,NO,0.32000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyRequestProcessor.java,13,4.0000,YES,YES,0.92000000,YES,0.60000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,13,5.0000,NO,NO,0.00000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,13,22.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/RecordReader.java,13,12.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,13,19.0000,NO,NO,0.03000000,NO,0.38000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,13,10.0000,NO,NO,0.14000000,NO,0.24000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/zkrest.py,13,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,13,14.0000,NO,NO,0.00000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,13,46.0000,YES,YES,1.00000000,YES,0.94000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/Request.java,13,5.0000,YES,YES,1.00000000,YES,0.92000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,13,4.0000,NO,NO,0.00000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/KeeperException.java,13,77.0000,NO,NO,0.34000000,YES,0.51000000,NO_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,13,8.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,13,44.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlOutputArchive.java,13,8.0000,NO,NO,0.00000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,13,2.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,13,8.0000,NO,NO,0.00000000,NO,0.36000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,13,2.0000,NO,NO,0.00000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/WatchedEvent.java,13,2.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,13,7.0000,NO,NO,0.00000000,NO,0.17000000,NO_TO_NO,NO
